"","seqnames","start","end","width","strand","count","name","exon","intron","utr5","utr5.","utr3","utr3.","intergenic","mirna","annot","score","input.log2FC","input.padj","targeting_mirna_6mer","targeting_mirna_7mer","targeting_mirna_8mer"
"peak644","chr11",95870673,95870761,89,"-",1225,"peak644",NA,"B4galnt2",NA,NA,NA,NA,FALSE,NA,"intron",2.65320240349931,4.04457449087432,0.00222227395564858,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3pmiR-7032-3pmiR-1894-5p,miR-3473c,miR-6975-3p,miR-7649-3pmiR-343,miR-6976-3pmiR-7031-3pmiR-6919-3pmiR-3059-5p,miR-5616-5p,miR-6961-3p,miR-7032-3p,miR-7650-5p,miR-877-3pmiR-6975-3p,miR-7037-3p,miR-8103miR-7082-3pmiR-6919-3pmiR-103-1-5p,miR-103-2-5p,miR-107-5p,miR-12183-5p,miR-1903miR-12202-3p,miR-6946-3pmiR-6961-3p,miR-6963-3p,miR-7014-3p","miR-3473c,miR-6975-3p,miR-7649-3pmiR-7032-3pmiR-6975-3p",""
"peak645","chr11",95911831,95911886,56,"-",2262,"peak645",NA,"B4galnt2",NA,NA,NA,NA,FALSE,NA,"intron",3.10085848222408,5.82893625080489,0.000792759614445084,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3pmiR-7082-3pmiR-12202-3p,miR-207,miR-320-5p,miR-7028-3pmiR-6919-3pmiR-103-1-5p,miR-103-2-5p,miR-107-5p,miR-12183-5p,miR-1903miR-12202-3p,miR-6946-3pmiR-6961-3p,miR-6963-3p,miR-7014-3pmiR-1903,miR-320-5p,miR-6901-3p,miR-7028-3p","",NA
"peak653","chr11",98155446,98155494,49,"-",2052,"peak653","Med1","Med1",NA,NA,NA,NA,FALSE,NA,"exon",3.88516445923511,6.02208574653728,0.000130267338687914,"miR-12202-3p,miR-207,miR-320-5p,miR-7028-3pmiR-103-1-5p,miR-103-2-5p,miR-107-5p,miR-12183-5p,miR-1903miR-12202-3p,miR-6946-3p",NA,NA
"peak658","chr11",99432277,99432346,70,"-",4364,"peak658","Krt20","Krt20",NA,NA,NA,NA,FALSE,NA,"exon",3.96527247222344,1.70451656394174,0.000108324708187678,"",NA,NA
"peak660","chr11",99435430,99435479,50,"-",1319,"peak660","Krt20","Krt20",NA,NA,NA,NA,FALSE,NA,"exon",2.07582598708117,1.57559256571991,0.00839796408365646,"miR-374c-3p,miR-5622-3pmiR-3059-5p,miR-5616-5p,miR-6961-3p,miR-7032-3p,miR-7650-5p,miR-877-3p","",NA
"peak664","chr11",100141096,100141162,67,"-",2473,"peak664","Krt19",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.01664513137801,1.14466075819496,0.00962398347502615,NA,NA,NA
"peak665","chr11",100141540,100141591,52,"-",15397,"peak665","Krt19",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.5310750421107,1.38353059870548,0.000294391290864811,"miR-718,miR-7685-5pmiR-12202-3p,miR-207,miR-320-5p,miR-7028-3pmiR-205-5p,miR-6948-3p,miR-7117-3p,miR-712-5pmiR-12202-3p,miR-6946-3p",NA,NA
"peak667","chr11",100142437,100142486,50,"-",2458,"peak667","Krt19",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.87098714961476,2.29997647975815,0.000134590017744912,NA,NA,NA
"peak670","chr11",100145680,100145733,54,"-",23587,"peak670","Krt19","Krt19",NA,NA,NA,NA,FALSE,NA,"exon",25.6955548523119,3.84364672827454,2.01578935612489e-26,NA,NA,NA
"peak671","chr11",100371355,100371404,50,"-",831,"peak671","Jup",NA,NA,NA,"Jup","Jup",FALSE,NA,"utr3",1.77428072717023,2.02078392210997,0.016815867350513,NA,NA,NA
"peak677","chr11",102479405,102479452,48,"-",2414,"peak677","Gpatch8",NA,NA,NA,NA,NA,FALSE,NA,"exon",6.44444835338422,7.40465615124478,3.59378131723213e-07,"miR-12202-3p,miR-207,miR-320-5p,miR-7028-3pmiR-12202-3p,miR-6946-3p",NA,NA
"peak689","chr11",113169131,113169188,58,"-",6793,"peak689",NA,"RP23-468D17.1",NA,NA,NA,NA,FALSE,NA,"intron",8.00188596175292,5.58937602811441,9.95666827980526e-09,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3pmiR-7032-3pmiR-1894-5p,miR-3473c,miR-6975-3p,miR-7649-3pmiR-343,miR-6976-3pmiR-150-5p,miR-1894-5p,miR-343,miR-5127,miR-6976-3p,miR-7045-3pmiR-7031-3pmiR-7082-3p","miR-3473c,miR-6975-3p,miR-7649-3pmiR-1894-5pmiR-343,miR-6976-3p",""
"peak700","chr11",120561067,120561121,55,"-",1267,"peak700","P4hb","P4hb",NA,NA,"P4hb",NA,FALSE,NA,"utr3",2.4324042541811,2.32540011562968,0.00369484092912655,"miR-343,miR-6976-3p","",""
"peak716","chr12",31445072,31445123,52,"+",1480,"peak716",NA,"Slc26a3",NA,"Slc26a3",NA,NA,FALSE,NA,"utr5*",2.143619980276,2.74989694034862,0.00718422656074345,"miR-1896,miR-6973b-3p,miR-7063-3pmiR-7032-3pmiR-7218-3pmiR-7031-3pmiR-12202-3p,miR-207,miR-320-5p,miR-7028-3pmiR-205-5p,miR-6948-3p,miR-7117-3p,miR-712-5pmiR-1903,miR-320-5p,miR-6901-3p,miR-7028-3p","",""
"peak730","chr12",52542548,52542596,49,"+",1277,"peak730","Arhgap5",NA,"Arhgap5",NA,NA,NA,FALSE,NA,"utr5",4.07487773483474,5.6650787989677,8.41632049555486e-05,"miR-12202-3p,miR-207,miR-320-5p,miR-7028-3p","",NA
"peak737","chr12",59071615,59071662,48,"+",1703,"peak737","Pnn",NA,NA,NA,NA,NA,FALSE,NA,"exon",1.54022362092394,2.93119520875239,0.0288254687966122,"miR-7032-3pmiR-1894-5p,miR-3473c,miR-6975-3p,miR-7649-3pmiR-6919-3pmiR-3059-5p,miR-5616-5p,miR-6961-3p,miR-7032-3p,miR-7650-5p,miR-877-3pmiR-6975-3p,miR-7037-3p,miR-8103miR-12202-3p,miR-207,miR-320-5p,miR-7028-3pmiR-205-5p,miR-6948-3p,miR-7117-3p,miR-712-5pmiR-6961-3p,miR-6963-3p,miR-7014-3pmiR-1903,miR-320-5p,miR-6901-3p,miR-7028-3p","miR-7032-3pmiR-6975-3p",NA
"peak740","chr12",76473602,76473659,58,"+",2290,"peak740",NA,NA,NA,NA,NA,NA,TRUE,NA,"intergenic",3.99018523764146,6.58379607814404,0.00010228566248628,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3pmiR-7032-3pmiR-6919-3pmiR-3059-5p,miR-5616-5p,miR-6961-3p,miR-7032-3p,miR-7650-5p,miR-877-3p","miR-7032-3p",""
"peak748","chr12",82150495,82150547,53,"+",2725,"peak748","n-R5s62",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.2242068862031,1.85948313578315,0.00596750942773446,"miR-7218-3pmiR-7062-3pmiR-21a-5p,miR-21c,miR-3101-3p,miR-7072-3p,miR-7223-5pmiR-5622-3pmiR-374c-3p,miR-5622-3pmiR-101cmiR-26a-5p,miR-26b-5pmiR-3105-3p,miR-3965miR-383-5p,miR-465a-3p,miR-465b-3p,miR-465c-3p,miR-465d-3pmiR-718,miR-7685-5pmiR-6975-3p,miR-7037-3p,miR-8103miR-383-5pmiR-1188-3p,miR-615-3pmiR-3063-5p,miR-3471miR-6990-3p,miR-7017-3p","miR-7072-3pmiR-5622-3pmiR-3105-3pmiR-383-5pmiR-7017-3pmiR-1911-3p","miR-7017-3p"
"peak755","chr12",90801653,90801703,51,"+",15300,"peak755","n-R5s65","RP23-218E7.2",NA,NA,NA,NA,FALSE,NA,"exon",5.16763771908332,2.22563792704736,6.79770448876603e-06,"miR-7218-3pmiR-7062-3pmiR-21a-5p,miR-21c,miR-3101-3p,miR-7072-3p,miR-7223-5pmiR-5622-3pmiR-374c-3p,miR-5622-3pmiR-101cmiR-26a-5p,miR-26b-5pmiR-551b-3pmiR-383-5p,miR-465a-3p,miR-465b-3p,miR-465c-3p,miR-465d-3pmiR-718,miR-7685-5pmiR-383-5pmiR-1188-3p,miR-615-3pmiR-3063-5p,miR-3471","miR-7072-3pmiR-5622-3pmiR-383-5pmiR-383-5pmiR-1911-3p","miR-383-5p"
"peak759","chr12",99645496,99645550,55,"+",23525,"peak759",NA,"RP24-342G5.6",NA,NA,NA,NA,FALSE,NA,"intron",5.86903202804329,1.60127411390659,1.35197285517669e-06,"miR-383-5pmiR-103-1-5p,miR-103-2-5p,miR-107-5p,miR-12183-5p,miR-1903miR-3063-5p,miR-3471","",NA
"peak772","chr12",113153453,113153501,49,"+",1216,"peak772","Crip1","Crip1",NA,NA,NA,NA,FALSE,NA,"exon",3.73817622609043,3.6917756890437,0.000182735856821915,NA,NA,NA
"peak785","chr12",8499862,8499911,50,"-",2064,"peak785","Rhob",NA,"Rhob",NA,NA,NA,FALSE,NA,"utr5",4.12302299191431,3.19906799843892,7.53315681513697e-05,NA,NA,NA
"peak786","chr12",8983372,8983428,57,"-",1543,"peak786",NA,NA,NA,NA,NA,NA,TRUE,NA,"intergenic",4.05836770952507,6.34901995527335,8.74243255339398e-05,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3pmiR-1894-5p,miR-3473c,miR-6975-3p,miR-7649-3pmiR-150-5p,miR-1894-5p,miR-343,miR-5127,miR-6976-3p,miR-7045-3p","miR-1894-5pmiR-1894-5p,miR-7045-3p",""
"peak791","chr12",51802205,51802254,50,"-",1635,"peak791","Hectd1",NA,NA,NA,NA,NA,FALSE,NA,"exon",4.03816879941148,5.17940098572509,9.15864447312104e-05,NA,NA,NA
"peak794","chr12",53046742,53046791,50,"-",14680,"peak794","n-R5s58",NA,NA,NA,NA,NA,FALSE,NA,"exon",1.66418963845194,1.31850890960725,0.0216675776465177,"miR-7218-3pmiR-7062-3pmiR-21a-5p,miR-21c,miR-3101-3p,miR-7072-3p,miR-7223-5pmiR-5622-3pmiR-374c-3p,miR-5622-3pmiR-101cmiR-26a-5p,miR-26b-5pmiR-551b-3pmiR-383-5p,miR-465a-3p,miR-465b-3p,miR-465c-3p,miR-465d-3pmiR-383-5p","miR-7072-3pmiR-5622-3pmiR-383-5pmiR-383-5pmiR-1911-3p","miR-383-5p"
"peak800","chr12",67489149,67489197,49,"-",9497,"peak800","n-R5s60",NA,NA,NA,NA,NA,FALSE,NA,"exon",5.91751713999179,3.09667464705919,1.20915746104299e-06,"miR-7218-3pmiR-7062-3pmiR-21a-5p,miR-21c,miR-3101-3p,miR-7072-3p,miR-7223-5pmiR-5622-3pmiR-374c-3p,miR-5622-3pmiR-101cmiR-26a-5p,miR-26b-5pmiR-3105-3p,miR-3965","miR-7072-3pmiR-5622-3pmiR-1911-3p",""
"peak802","chr12",73618573,73618639,67,"-",1607,"peak802",NA,NA,NA,NA,NA,NA,TRUE,NA,"intergenic",2.10854937475125,2.59741694921132,0.00778844263053669,"miR-6951-3p,miR-7116-3p,miR-7116-3p","miR-7116-3p",""
"peak806","chr12",81721980,81722026,47,"-",1556,"peak806","Map3k9",NA,NA,NA,"Map3k9",NA,FALSE,NA,"utr3",5.28335946327479,6.8290054516742,5.20763499444808e-06,"miR-343,miR-6976-3pmiR-150-5p,miR-1894-5p,miR-343,miR-5127,miR-6976-3p,miR-7045-3pmiR-6919-3pmiR-12202-3p,miR-207,miR-320-5p,miR-7028-3pmiR-6919-3pmiR-12202-3p,miR-6946-3p","miR-343,miR-6976-3p",NA
"peak827","chr13",4081081,4081140,60,"+",3313,"peak827","Akr1c14",NA,NA,NA,"Akr1c14","Akr1c14",FALSE,NA,"utr3",4.87648082546834,5.98880645133004,1.3289822317136e-05,"miR-6975-3p,miR-7037-3p,miR-8103miR-12202-3p,miR-207,miR-320-5p,miR-7028-3pmiR-712-5p",NA,NA
"peak833","chr13",23555141,23555193,53,"+",2124,"peak833","Hist1h1d",NA,NA,NA,NA,NA,FALSE,NA,"exon",1.4623702018137,1.39974757282101,0.0344849656861995,"miR-103-1-5p,miR-103-2-5p,miR-107-5p,miR-12183-5p,miR-1903miR-12202-3p,miR-6946-3pmiR-1903,miR-320-5p,miR-6901-3p,miR-7028-3p",NA,NA
"peak834","chr13",23555537,23555587,51,"+",2955,"peak834","Hist1h1d",NA,NA,NA,NA,NA,FALSE,NA,"exon",4.20119284998312,3.66738384997139,6.29226710490676e-05,"miR-103-1-5p,miR-103-2-5p,miR-107-5p,miR-12183-5p,miR-1903miR-12202-3p,miR-6946-3pmiR-1903,miR-320-5p,miR-6901-3p,miR-7028-3p",NA,NA
"peak835","chr13",23581921,23581966,46,"+",1189,"peak835","Hist1h4d",NA,NA,NA,"Hist1h4d",NA,FALSE,NA,"utr3",5.89131623970115,7.00845563521051,1.28435109493691e-06,NA,NA,NA
"peak836","chr13",23684216,23684271,56,"+",1375,"peak836","Hist1h2bc",NA,"Hist1h2bc",NA,NA,NA,FALSE,NA,"utr5",1.37824365049118,1.42731072656115,0.0418558676939254,"miR-103-1-5p,miR-103-2-5p,miR-107-5p,miR-12183-5p,miR-1903miR-1903,miR-320-5p,miR-6901-3p,miR-7028-3p",NA,NA
"peak837","chr13",23739295,23739347,53,"+",8141,"peak837","Hist1h1c",NA,NA,NA,NA,NA,FALSE,NA,"exon",10.6290127010723,3.56727024625843,2.34956410613724e-11,"miR-103-1-5p,miR-103-2-5p,miR-107-5p,miR-12183-5p,miR-1903miR-12202-3p,miR-6946-3pmiR-1903,miR-320-5p,miR-6901-3p,miR-7028-3p",NA,NA
"peak843","chr13",38191620,38191668,49,"+",1584,"peak843","Dsp",NA,NA,NA,NA,NA,FALSE,NA,"exon",1.81778468822587,1.74997416224982,0.0152130156407888,"miR-12202-3p,miR-207,miR-320-5p,miR-7028-3pmiR-6919-3p",NA,NA
"peak847","chr13",44902455,44902508,54,"+",2146,"peak847","Jarid2",NA,NA,NA,NA,NA,FALSE,NA,"exon",4.83552199749815,6.13727468548604,1.46042077563293e-05,"miR-7082-3p",NA,NA
"peak848","chr13",44902874,44902923,50,"+",1463,"peak848","Jarid2",NA,NA,NA,NA,NA,FALSE,NA,"exon",5.23790619229523,6.70281602055437,5.78220929767477e-06,NA,NA,NA
"peak850","chr13",45919948,45920004,57,"+",2338,"peak850",NA,NA,NA,NA,NA,NA,TRUE,NA,"intergenic",4.50985255360383,5.97612083613778,3.09134479026792e-05,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3p","",""
"peak859","chr13",74125225,74125290,66,"+",3207,"peak859",NA,"Slc9a3",NA,NA,NA,NA,FALSE,NA,"intron",2.78138361319039,5.21812492969176,0.00165430806427094,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3pmiR-7032-3pmiR-1894-5p,miR-3473c,miR-6975-3p,miR-7649-3pmiR-343,miR-6976-3pmiR-150-5p,miR-1894-5p,miR-343,miR-5127,miR-6976-3p,miR-7045-3pmiR-7031-3pmiR-6919-3pmiR-3059-5p,miR-5616-5p,miR-6961-3p,miR-7032-3p,miR-7650-5p,miR-877-3pmiR-6975-3p,miR-7037-3p,miR-8103miR-12202-3p,miR-207,miR-320-5p,miR-7028-3pmiR-6919-3pmiR-712-5pmiR-1903,miR-320-5p,miR-6901-3p,miR-7028-3p","miR-3473c,miR-6975-3p,miR-7649-3pmiR-1894-5pmiR-343,miR-6976-3pmiR-7032-3pmiR-1894-5p,miR-7045-3pmiR-6975-3p",""
"peak884","chr13",23530384,23530429,46,"-",6519,"peak884",NA,"RP23-283N14.2",NA,NA,NA,NA,FALSE,NA,"intron",4.96890250237238,2.50632182063007,1.07423054636138e-05,"miR-718,miR-7685-5p","",NA
"peak886","chr13",30584971,30585024,54,"-",8311,"peak886",NA,NA,NA,NA,NA,NA,TRUE,NA,"intergenic",4.07351966917798,2.28834036930091,8.44268004182359e-05,"miR-7218-3pmiR-7062-3pmiR-21a-5p,miR-21c,miR-3101-3p,miR-7072-3p,miR-7223-5pmiR-5622-3pmiR-374c-3p,miR-5622-3pmiR-101cmiR-26a-5p,miR-26b-5pmiR-3105-3p,miR-3965miR-383-5p,miR-465a-3p,miR-465b-3p,miR-465c-3p,miR-465d-3pmiR-718,miR-7685-5pmiR-383-5pmiR-1188-3p,miR-615-3pmiR-3063-5p,miR-3471miR-6990-3p,miR-7017-3p","miR-7072-3pmiR-5622-3pmiR-3105-3pmiR-383-5pmiR-7017-3pmiR-1911-3p","miR-7017-3p"
"peak887","chr13",31194182,31194239,58,"-",2213,"peak887",NA,NA,NA,NA,NA,NA,TRUE,NA,"intergenic",2.98177902033368,6.44044153941269,0.00104284792097517,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3pmiR-12202-3p,miR-207,miR-320-5p,miR-7028-3pmiR-12202-3p,miR-6946-3p","",""
"peak889","chr13",32072596,32072657,62,"-",2274,"peak889",NA,"Gmds",NA,NA,NA,NA,FALSE,NA,"intron",2.35293594138923,3.33489431231034,0.00443674081210741,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3pmiR-7032-3pmiR-1894-5p,miR-3473c,miR-6975-3p,miR-7649-3pmiR-7031-3pmiR-6919-3pmiR-3059-5p,miR-5616-5p,miR-6961-3p,miR-7032-3p,miR-7650-5p,miR-877-3pmiR-6975-3p,miR-7037-3p,miR-8103miR-12202-3p,miR-207,miR-320-5p,miR-7028-3pmiR-205-5p,miR-6948-3p,miR-7117-3p,miR-712-5pmiR-712-5pmiR-1903,miR-320-5p,miR-6901-3p,miR-7028-3p","miR-7032-3pmiR-6975-3p",""
"peak890","chr13",32075332,32075385,54,"-",1644,"peak890",NA,"Gmds",NA,NA,NA,NA,FALSE,NA,"intron",2.74335511644717,3.49923284135788,0.00180569702930496,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3pmiR-7032-3pmiR-343,miR-6976-3pmiR-150-5p,miR-1894-5p,miR-343,miR-5127,miR-6976-3p,miR-7045-3pmiR-7031-3p","miR-343,miR-6976-3p",""
"peak891","chr13",32253668,32253718,51,"-",1889,"peak891",NA,"Gmds",NA,NA,NA,NA,FALSE,NA,"intron",2.6628366649446,5.57728574294363,0.00217351846995116,"miR-150-5p,miR-1894-5p,miR-343,miR-5127,miR-6976-3p,miR-7045-3pmiR-12202-3p,miR-207,miR-320-5p,miR-7028-3pmiR-712-5pmiR-1903,miR-320-5p,miR-6901-3p,miR-7028-3p","miR-1894-5p,miR-7045-3p",NA
"peak919","chr13",95661979,95662037,59,"-",2494,"peak919",NA,"Iqgap2",NA,NA,NA,NA,FALSE,NA,"intron",2.02102617595382,3.557124601074,0.0095273873847983,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3pmiR-7032-3pmiR-1894-5p,miR-3473c,miR-6975-3p,miR-7649-3pmiR-343,miR-6976-3pmiR-150-5p,miR-1894-5p,miR-343,miR-5127,miR-6976-3p,miR-7045-3pmiR-7031-3pmiR-103-1-5p,miR-103-2-5p,miR-107-5p,miR-12183-5p,miR-1903miR-205-5p,miR-6948-3p,miR-7117-3p,miR-712-5pmiR-6951-3p,miR-7116-3p,miR-7116-3pmiR-712-5pmiR-1903,miR-320-5p,miR-6901-3p,miR-7028-3p","miR-3473c,miR-6975-3p,miR-7649-3pmiR-1894-5pmiR-343,miR-6976-3p",""
"peak924","chr13",96651851,96651897,47,"-",5651,"peak924","Hmgcr","Hmgcr",NA,NA,"Hmgcr","Hmgcr",FALSE,NA,"utr3",11.3133614437371,6.66577310163435,4.86002559289313e-12,NA,NA,NA
"peak930","chr13",99339913,99339967,55,"-",1673,"peak930","Ptcd2",NA,NA,NA,NA,NA,FALSE,NA,"exon",4.12236173801834,5.75119130574697,7.54463548616697e-05,NA,NA,NA
"peak931","chr13",100025585,100025636,52,"-",2559,"peak931","Bdp1",NA,NA,NA,"Bdp1","Bdp1",FALSE,NA,"utr3",4.91188006075643,7.08146421270273,1.22495444861077e-05,"miR-1896,miR-6973b-3p,miR-7063-3p",NA,NA
"peak939","chr13",103752616,103752666,51,"-",1347,"peak939","Srek1",NA,NA,NA,NA,"Srek1",FALSE,NA,"utr3*",2.07905470308155,2.51036912976263,0.00833576182001171,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3pmiR-7032-3pmiR-1894-5p,miR-3473c,miR-6975-3p,miR-7649-3pmiR-7031-3pmiR-6975-3p,miR-7037-3p,miR-8103miR-205-5p,miR-6948-3p,miR-7117-3p,miR-712-5pmiR-712-5p","miR-3473c,miR-6975-3p,miR-7649-3pmiR-6975-3p",""
"peak947","chr14",21240475,21240524,50,"+",1273,"peak947","Adk",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.95650116427244,5.68350634576179,0.000110534750612307,"miR-12202-3p,miR-207,miR-320-5p,miR-7028-3p",NA,NA
"peak949","chr14",21812773,21812820,48,"+",1770,"peak949","Gm23502",NA,NA,NA,NA,NA,FALSE,NA,"exon",4.58194596855744,4.68808793067255,2.6185087618516e-05,NA,NA,NA
"peak951","chr14",25288835,25288888,54,"+",1564,"peak951",NA,NA,NA,NA,NA,NA,TRUE,NA,"intergenic",3.35992655110969,5.39477987525104,0.000436589663053442,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3p","",""
"peak958","chr14",47380356,47380408,53,"+",2559,"peak958","Lgals3",NA,NA,NA,NA,NA,FALSE,NA,"exon",6.54139453932874,3.26208774371128,2.87478559928651e-07,NA,NA,NA
"peak975","chr14",76507030,76507096,67,"+",1013,"peak975","Tsc22d1",NA,NA,NA,"Tsc22d1","Tsc22d1",FALSE,NA,"utr3",3.56361031565915,4.29407508401305,0.000273142754258611,"",NA,NA
"peak991","chr14",20141740,20141786,47,"-",1223,"peak991","Kcnk5",NA,NA,NA,NA,NA,FALSE,NA,"exon",5.49360906548159,6.81301621324367,3.20915677927338e-06,"miR-6919-3pmiR-712-5p",NA,NA
"peak992","chr14",29009713,29009764,52,"-",3587,"peak992","Gm23999","Cacna2d3",NA,NA,NA,NA,FALSE,NA,"exon",4.77055528755193,4.47779016719721,1.69607367105648e-05,"miR-7218-3pmiR-7062-3pmiR-21a-5p,miR-21c,miR-3101-3p,miR-7072-3p,miR-7223-5pmiR-5622-3pmiR-374c-3p,miR-5622-3pmiR-101cmiR-26a-5p,miR-26b-5pmiR-383-5p,miR-465a-3p,miR-465b-3p,miR-465c-3p,miR-465d-3pmiR-383-5pmiR-3063-5p,miR-3471","miR-7072-3pmiR-5622-3pmiR-383-5pmiR-383-5p","miR-383-5p"
"peak998","chr14",36855959,36856009,51,"-",19990,"peak998","n-R5s46",NA,NA,NA,NA,NA,FALSE,NA,"exon",7.53921412385338,2.59754444222542,2.88925501748743e-08,"miR-7218-3pmiR-7062-3pmiR-21a-5p,miR-21c,miR-3101-3p,miR-7072-3p,miR-7223-5pmiR-5622-3pmiR-374c-3p,miR-5622-3pmiR-101cmiR-26a-5p,miR-26b-5pmiR-551b-3pmiR-3105-3p,miR-3965miR-383-5p,miR-465a-3p,miR-465b-3p,miR-465c-3p,miR-465d-3pmiR-383-5pmiR-3063-5p,miR-3471miR-6990-3p,miR-7017-3p","miR-7072-3pmiR-5622-3pmiR-3105-3pmiR-383-5pmiR-7017-3pmiR-383-5pmiR-1911-3p","miR-7017-3pmiR-383-5p"
"peak999","chr14",37107412,37107460,49,"-",549,"peak999","RP23-127E21.1","RP23-127E21.1",NA,NA,NA,NA,FALSE,NA,"exon",2.65836216344133,3.0494659922988,0.00219602781474606,"miR-343,miR-6976-3pmiR-150-5p,miR-1894-5p,miR-343,miR-5127,miR-6976-3p,miR-7045-3pmiR-12202-3p,miR-207,miR-320-5p,miR-7028-3pmiR-12202-3p,miR-6946-3p","miR-343,miR-6976-3p",NA
"peak1007","chr14",54253782,54253831,50,"-",1014,"peak1007","Dad1",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.3279160471144,4.07754363076836,0.000469984951987181,"miR-101cmiR-26a-5p,miR-26b-5pmiR-6919-3pmiR-6919-3p","",""
"peak1009","chr14",54651395,54651453,59,"-",2635,"peak1009","Acin1","Acin1",NA,NA,NA,NA,FALSE,NA,"exon",3.79437200134996,5.86714584199616,0.000160556539310002,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3pmiR-7032-3pmiR-1894-5p,miR-3473c,miR-6975-3p,miR-7649-3pmiR-343,miR-6976-3pmiR-150-5p,miR-1894-5p,miR-343,miR-5127,miR-6976-3p,miR-7045-3pmiR-7031-3pmiR-6919-3pmiR-3059-5p,miR-5616-5p,miR-6961-3p,miR-7032-3p,miR-7650-5p,miR-877-3pmiR-6975-3p,miR-7037-3p,miR-8103miR-7082-3p","miR-3473c,miR-6975-3p,miR-7649-3pmiR-1894-5pmiR-343,miR-6976-3pmiR-7032-3pmiR-1894-5p,miR-7045-3pmiR-6975-3p",""
"peak1019","chr14",70585015,70585072,58,"-",1607,"peak1019","Fam160b2",NA,NA,NA,"Fam160b2",NA,FALSE,NA,"utr3",4.51945717606907,6.60012999759637,3.02372871283419e-05,"miR-1903,miR-320-5p,miR-6901-3p,miR-7028-3p",NA,NA
"peak1028","chr14",116579735,116579793,59,"-",2781,"peak1028",NA,NA,NA,NA,NA,NA,TRUE,NA,"intergenic",6.32874961300941,7.1558924107087,4.69083748501859e-07,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3p","",""
"peak1029","chr14",121175194,121175248,55,"-",3074,"peak1029",NA,NA,NA,NA,NA,NA,TRUE,NA,"intergenic",4.82093321981709,7.0656493211024,1.51031237259357e-05,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3pmiR-1894-5p,miR-3473c,miR-6975-3p,miR-7649-3pmiR-150-5p,miR-1894-5p,miR-343,miR-5127,miR-6976-3p,miR-7045-3p","miR-3473c,miR-6975-3p,miR-7649-3pmiR-1894-5p",""
"peak1033","chr15",8865023,8865081,59,"+",2101,"peak1033",NA,NA,NA,NA,NA,NA,TRUE,NA,"intergenic",2.95331362882645,6.4089125274358,0.0011134901284152,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3p","",""
"peak1036","chr15",22716364,22716413,50,"+",6147,"peak1036",NA,"Cdh18",NA,NA,NA,NA,FALSE,NA,"intron",6.52549119699192,3.59524761249945,2.98200799164636e-07,"miR-21a-5p,miR-21c,miR-3101-3p,miR-7072-3p,miR-7223-5pmiR-5622-3pmiR-374c-3p,miR-5622-3pmiR-26a-5p,miR-26b-5pmiR-3105-3p,miR-3965miR-6990-3p,miR-7017-3p","miR-7072-3pmiR-5622-3pmiR-3105-3pmiR-7017-3pmiR-1911-3p","miR-7017-3p"
"peak1041","chr15",44829731,44829788,58,"+",5386,"peak1041",NA,"RP24-288B1.2",NA,NA,NA,NA,FALSE,NA,"intron",5.96885768426315,6.13333161149736,1.07434140999949e-06,"miR-3473c,miR-6896-3p,miR-6975-3p,miR-7649-3pmiR-1896,miR-6973b-3p,miR-7063-3pmiR-7032-3p","",""
