"","seqnames","start","end","width","strand","count","name","exon","intron","utr5","utr5.","utr3","utr3.","intergenic","mirna","annot","score","input.log2FC","input.padj","targeting_mirna_6mer","targeting_mirna_7mer","targeting_mirna_8mer"
"peak5013","chr11",118407754,118407806,53,"-",1187,"peak5013","Cant1",NA,NA,NA,NA,NA,FALSE,NA,"exon",1.3908303253027,2.08627193309356,0.0406602153707304,NA,NA,NA
"peak5017","chr11",118411240,118411291,52,"-",2215,"peak5017","Cant1",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.56704423660007,2.74120478044998,0.00270991558979812,"miR-147-3p,miR-210-3p","",""
"peak5019","chr11",118417596,118417653,58,"-",2720,"peak5019","Cant1",NA,"Cant1","Cant1",NA,NA,FALSE,NA,"utr5",2.71085797970905,2.90223542765814,0.00194599634525256,"miR-24-3p,miR-3079-3p,miR-3106-5p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413,miR-7080-3pmiR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413",NA,NA
"peak5152","chr12",8791920,8791987,68,"+",6499,"peak5152","Sdc1",NA,NA,NA,"Sdc1",NA,FALSE,NA,"utr3",2.3387793800858,1.57919297638024,0.00458374680142063,"miR-21a-3p,miR-6981-3p",NA,NA
"peak5155","chr12",8792498,8792551,54,"+",1510,"peak5155","Sdc1",NA,NA,NA,"Sdc1",NA,FALSE,NA,"utr3",1.68978892368743,2.27669319140702,0.0204273051372115,"",NA,NA
"peak5156","chr12",8792581,8792628,48,"+",2319,"peak5156","Sdc1","Sdc1",NA,NA,"Sdc1","Sdc1",FALSE,NA,"utr3",3.93464929604255,5.91229199354358,0.000116238689224144,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5p","miR-767",NA
"peak5157","chr12",8792665,8792712,48,"+",2114,"peak5157","Sdc1","Sdc1",NA,NA,"Sdc1","Sdc1",FALSE,NA,"utr3",1.79929468527602,2.37069460105766,0.0158746922499695,NA,NA,NA
"peak5158","chr12",8792821,8792872,52,"+",2588,"peak5158","Sdc1",NA,NA,NA,"Sdc1","Sdc1",FALSE,NA,"utr3",2.68041900929756,2.72192213797028,0.00208728134051056,NA,NA,NA
"peak5172","chr12",16925847,16925896,50,"+",5765,"peak5172",NA,"Rock2",NA,NA,NA,NA,FALSE,NA,"intron",5.67208954039119,5.95621965788619,2.12770032348392e-06,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-194-5p,miR-379-3p,miR-411-3pmiR-6985-5p,miR-883b-5p","miR-194-5pmiR-194-5p","miR-194-5p"
"peak5175","chr12",16950882,16950944,63,"+",8075,"peak5175",NA,"Rock2",NA,NA,NA,NA,FALSE,NA,"intron",5.35460318760394,6.74637117262644,4.41974092133477e-06,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-1193-5p,miR-1839-5p,miR-376a-5p,miR-379-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5pmiR-1839-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
"peak5177","chr12",16965008,16965061,54,"+",8344,"peak5177","Rock2","Rock2",NA,NA,NA,NA,FALSE,NA,"exon",4.19061904598521,2.58560675563286,6.44734565188516e-05,"miR-21a-3p,miR-6981-3p",NA,NA
"peak5274","chr12",55410138,55410191,54,"+",2194,"peak5274","Psma6",NA,NA,NA,"Psma6",NA,FALSE,NA,"utr3",2.69652768354182,3.58208744504789,0.00201127898772868,NA,"",""
"peak5292","chr12",69373483,69373538,56,"+",2391,"peak5292","Arf6",NA,NA,NA,"Arf6",NA,FALSE,NA,"utr3",2.98456786097708,4.90597780746579,0.00103617268391955,NA,NA,NA
"peak5306","chr12",71945258,71945301,44,"+",33577,"peak5306","Daam1","Daam1",NA,NA,NA,NA,FALSE,NA,"exon",14.6378148089584,7.71283730600956,2.30242340319658e-15,"miR-24-3p,miR-3079-3p,miR-3106-5p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413,miR-7080-3pmiR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413",NA,NA
"peak5494","chr12",111654178,111654221,44,"+",1112,"peak5494",NA,"Mark3",NA,NA,NA,NA,FALSE,NA,"intron",3.28595080804335,5.48249254073063,0.000517665463906497,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-7224-5plet-7d-5p,miR-1902,miR-202-3p,miR-329-5p,miR-377-5pmiR-105,miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-290b-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-302a-3p,miR-302b-3p,miR-302c-3p,miR-302d-3p,miR-350-5p,miR-467a-5p,miR-467b-5p,miR-467c-5p,miR-467d-5p,miR-6383,miR-93-5pmiR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7d-5p,miR-202-3pmiR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-350-5p,miR-6383,miR-93-5p","let-7d-5p"
"peak5601","chr12",40060415,40060469,55,"-",2749,"peak5601","Scin",NA,NA,NA,"Scin",NA,FALSE,NA,"utr3",3.9127280151423,5.86888378409359,0.000122256507418739,NA,NA,NA
"peak5680","chr12",75464948,75465000,53,"-",3181,"peak5680","Ppp2r5e","Ppp2r5e",NA,NA,"Ppp2r5e","Ppp2r5e",FALSE,NA,"utr3",3.75178808631618,5.44812824965781,0.000177097289248663,NA,NA,NA
"peak5681","chr12",75569467,75569517,51,"-",4366,"peak5681",NA,"Ppp2r5e",NA,NA,NA,NA,FALSE,NA,"intron",6.77116872752335,7.34725279449128,1.69367966200425e-07,"miR-26a-5p,miR-26b-5p,miR-6371",NA,NA
"peak5701","chr12",78894385,78894448,64,"-",2019,"peak5701","Plek2","Plek2",NA,NA,NA,NA,FALSE,NA,"exon",2.11671361151241,2.56936728145874,0.00764339648873308,"miR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413",NA,NA
"peak5713","chr12",80174461,80174517,57,"-",2382,"peak5713","Actn1",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.62036013540476,5.35953239216548,0.000239684452956024,NA,NA,NA
"peak5726","chr12",83594736,83594795,60,"-",3454,"peak5726","Zfyve1",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.33275347139161,5.13806405919229,0.000464779033612668,NA,NA,NA
"peak5799","chr12",91638452,91638530,79,"-",1054,"peak5799","Ston2",NA,NA,NA,"Ston2",NA,FALSE,NA,"utr3",1.77184787101425,2.99991721151136,0.0169103317981021,NA,NA,NA
"peak5800","chr12",91638561,91638625,65,"-",2222,"peak5800","Ston2",NA,NA,NA,"Ston2",NA,FALSE,NA,"utr3",2.79754031100801,4.7733909123314,0.0015938949292739,NA,NA,NA
"peak5803","chr12",91638791,91638846,56,"-",5647,"peak5803","Ston2",NA,NA,NA,"Ston2",NA,FALSE,NA,"utr3",5.10391463705318,6.21537279584557,7.87200503037923e-06,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5pmiR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-194-5p,miR-379-3p,miR-411-3plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5p","miR-194-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5pmiR-194-5p","miR-194-5p"
"peak5806","chr12",91639172,91639230,59,"-",1648,"peak5806","Ston2",NA,NA,NA,"Ston2",NA,FALSE,NA,"utr3",3.42698229451024,5.53528391199936,0.000374125840471859,NA,NA,NA
"peak5811","chr12",91682483,91682537,55,"-",1883,"peak5811",NA,"Ston2",NA,NA,NA,NA,FALSE,NA,"intron",3.32796734181979,5.56918218830376,0.000469929445143261,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5p","miR-194-5p",""
"peak5929","chr13",4198521,4198571,51,"+",1737,"peak5929","Akr1c13",NA,NA,NA,"Akr1c13","Akr1c13",FALSE,NA,"utr3",1.94406713347173,3.02943328329615,0.0113745144438442,"miR-105,miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-290b-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-302a-3p,miR-302b-3p,miR-302c-3p,miR-302d-3p,miR-350-5p,miR-467a-5p,miR-467b-5p,miR-467c-5p,miR-467d-5p,miR-6383,miR-93-5pmiR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721",NA,NA
"peak5936","chr13",4249352,4249404,53,"+",2713,"peak5936","Akr1c19",NA,NA,NA,"Akr1c19","Akr1c19",FALSE,NA,"utr3",2.56641846391417,3.15285374673385,0.00271382310772265,"miR-24-3p,miR-3079-3p,miR-3106-5p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413,miR-7080-3pmiR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413",NA,NA
"peak6043","chr13",30194540,30194593,54,"+",1599,"peak6043","Mboat1","Mboat1",NA,NA,NA,NA,FALSE,NA,"exon",2.24358847034803,3.29075953247036,0.00570704805765594,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761","miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419",NA
"peak6044","chr13",30195706,30195757,52,"+",6788,"peak6044","Mboat1","Mboat1",NA,NA,NA,NA,FALSE,NA,"exon",2.76252840658011,2.17424833471225,0.00172771296958088,"miR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p",NA,NA
"peak6054","chr13",30245406,30245462,57,"+",1907,"peak6054","Mboat1",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.24883813406971,3.28187699383572,0.00563847768413817,NA,NA,NA
"peak6055","chr13",30245530,30245590,61,"+",6482,"peak6055","Mboat1",NA,NA,NA,"Mboat1",NA,FALSE,NA,"utr3",3.85886954038373,2.95612082505234,0.000138398205694986,NA,NA,NA
"peak6057","chr13",30245708,30245799,92,"+",3904,"peak6057","Mboat1",NA,NA,NA,"Mboat1",NA,FALSE,NA,"utr3",2.75219383071164,2.13765552782664,0.00176931911423778,"miR-6932-5p,miR-6973b-5pmiR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761miR-105,miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-290b-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-302a-3p,miR-302b-3p,miR-302c-3p,miR-302d-3p,miR-350-5p,miR-467a-5p,miR-467b-5p,miR-467c-5p,miR-467d-5p,miR-6383,miR-93-5p",NA,NA
"peak6059","chr13",30245977,30246034,58,"+",6694,"peak6059","Mboat1",NA,NA,NA,"Mboat1",NA,FALSE,NA,"utr3",2.27676265423743,1.74753375040134,0.00528734130693647,"miR-26a-5p,miR-26b-5p,miR-6371",NA,NA
"peak6060","chr13",30246106,30246223,118,"+",8989,"peak6060","Mboat1",NA,NA,NA,"Mboat1",NA,FALSE,NA,"utr3",1.92763792478798,1.35037635376592,0.0118130508988887,NA,NA,NA
"peak6062","chr13",30246448,30246501,54,"+",3449,"peak6062","Mboat1",NA,NA,NA,"Mboat1",NA,FALSE,NA,"utr3",1.64787472051422,1.62729241387972,0.0224970347672733,"miR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p",NA,NA
"peak6123","chr13",38196774,38196835,62,"+",4339,"peak6123","Dsp",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.88253567432449,4.34518985705202,0.00131058238255585,NA,NA,NA
"peak6127","chr13",38197982,38198051,70,"+",2287,"peak6127","Dsp",NA,NA,NA,"Dsp",NA,FALSE,NA,"utr3",2.92792868488734,4.86194769983975,0.00118051447097342,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5pmiR-18b-3p,miR-217-5p","miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5p",NA
"peak6132","chr13",38198497,38198554,58,"+",2053,"peak6132","Dsp",NA,NA,NA,"Dsp",NA,FALSE,NA,"utr3",2.35695706459164,3.97837409774837,0.00439585071738623,"miR-21a-3p,miR-6981-3pmiR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p",NA,NA
"peak6334","chr13",92690954,92691030,77,"+",23524,"peak6334","Serinc5",NA,NA,NA,NA,NA,FALSE,NA,"exon",12.9931930348823,4.94550668196972,1.01579709179268e-13,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-7224-5pmiR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419miR-6932-5p,miR-6973b-5pmiR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761miR-21a-3p,miR-6981-3p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
"peak6353","chr13",92710601,92710661,61,"+",3717,"peak6353","Serinc5",NA,NA,NA,"Serinc5",NA,FALSE,NA,"utr3",2.76439649180142,4.18309027228102,0.00172029730190819,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5p","miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5p",NA
"peak6356","chr13",92710888,92710939,52,"+",1178,"peak6356","Serinc5",NA,NA,NA,"Serinc5",NA,FALSE,NA,"utr3",3.28595080804335,5.48249254073063,0.000517665463906497,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5p","miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5p",""
"peak6427","chr13",111715746,111715804,59,"+",2096,"peak6427","Mier3",NA,NA,NA,"Mier3","Mier3",FALSE,NA,"utr3",3.15530131557668,5.02087784754048,0.000699356610698375,NA,NA,NA
"peak6428","chr13",111716510,111716624,115,"+",3960,"peak6428","Mier3",NA,NA,NA,"Mier3","Mier3",FALSE,NA,"utr3",4.02761138791088,5.99950093735657,9.38401324498479e-05,"miR-21a-3p,miR-6981-3pmiR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p",NA,NA
"peak6429","chr13",111717783,111717841,59,"+",1712,"peak6429","Mier3",NA,NA,NA,"Mier3","Mier3",FALSE,NA,"utr3",1.5932515560486,2.16564059537658,0.0255122313164979,NA,NA,NA
"peak6430","chr13",111717941,111717994,54,"+",5184,"peak6430","Mier3",NA,NA,NA,"Mier3","Mier3",FALSE,NA,"utr3",3.50651516512011,5.42065391612874,0.000311519211474493,"miR-26a-5p,miR-26b-5p,miR-6371miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761miR-26a-5p,miR-26b-5p,miR-6371","miR-26a-5p,miR-26b-5p,miR-6371",NA
"peak6459","chr13",3590560,3590607,48,"-",5826,"peak6459","Fam208b",NA,NA,NA,NA,NA,FALSE,NA,"exon",7.52509549450369,7.64904164805907,2.98472625255237e-08,"miR-105,miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-290b-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-302a-3p,miR-302b-3p,miR-302c-3p,miR-302d-3p,miR-350-5p,miR-467a-5p,miR-467b-5p,miR-467c-5p,miR-467d-5p,miR-6383,miR-93-5pmiR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721","miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-350-5p,miR-6383,miR-93-5p",NA
"peak6499","chr13",12440853,12440919,67,"-",4477,"peak6499","Lgals8",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.30324695655138,5.25240633947916,0.000497454132978892,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-191-5pmiR-18b-3p,miR-217-5p","miR-200b-3p,miR-200c-3p,miR-429-3p",""
"peak6544","chr13",29907359,29907429,71,"-",3641,"peak6544","E2f3",NA,NA,NA,"E2f3",NA,FALSE,NA,"utr3",3.58918336667776,5.76089110048884,0.000257523361904166,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-503-5p,miR-6346,miR-6350,miR-6353","miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-503-5p,miR-6353miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419","miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-6353"
"peak6554","chr13",31880107,31880165,59,"-",7189,"peak6554",NA,"Gmds",NA,NA,NA,NA,FALSE,NA,"intron",6.20574223633475,7.01447361429731,6.22669744190452e-07,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-194-5p,miR-379-3p,miR-411-3p","miR-194-5pmiR-194-5pmiR-379-3p,miR-411-3p","miR-194-5p"
"peak6558","chr13",32092081,32092130,50,"-",2267,"peak6558",NA,"Gmds",NA,NA,NA,NA,FALSE,NA,"intron",3.33573487927523,5.63823446426358,0.000461599277860111,"",NA,NA
"peak6576","chr13",32850244,32850327,84,"-",3420,"peak6576","Serpinb1a",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.13647956711795,1.88194972285162,0.00730332173061501,NA,NA,NA
"peak6589","chr13",33925571,33925622,52,"-",2389,"peak6589",NA,"Serpinb6a",NA,NA,NA,NA,FALSE,NA,"intron",3.82719768318483,5.79721230650782,0.000148868330109651,NA,NA,NA
"peak6812","chr13",95668360,95668406,47,"-",5583,"peak6812","Iqgap2","Iqgap2",NA,NA,NA,NA,FALSE,NA,"exon",6.00605048124796,3.42245131194423,9.86164849761282e-07,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-1193-5p,miR-1839-5p,miR-376a-5p,miR-379-5pmiR-7224-5pmiR-6932-5p,miR-6973b-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5pmiR-1839-5p",""
"peak6815","chr13",95697519,95697568,50,"-",2181,"peak6815",NA,"Iqgap2",NA,NA,NA,NA,FALSE,NA,"intron",4.40351496752626,6.16861000297144,3.94898089345571e-05,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-18b-3p,miR-217-5p","miR-200b-3p,miR-200c-3p,miR-429-3p",""
"peak6816","chr13",95702675,95702722,48,"-",2081,"peak6816",NA,"Iqgap2",NA,NA,NA,NA,FALSE,NA,"intron",3.50729776473819,5.69191307758715,0.000310958358646379,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3pmiR-6985-5p,miR-883b-5p","miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-369-3p,miR-374c-5p","miR-200b-3p,miR-200c-3p,miR-429-3p"
"peak6820","chr13",95727406,95727455,50,"-",2456,"peak6820",NA,"Iqgap2",NA,NA,NA,NA,FALSE,NA,"intron",3.67427983469073,5.72358940638297,0.000211699662333676,"miR-194-5pmiR-200b-3p,miR-200c-3p,miR-429-3p","",NA
"peak6847","chr13",98803380,98803435,56,"-",6264,"peak6847",NA,"Fcho2",NA,NA,NA,NA,FALSE,NA,"intron",4.91083029283106,6.5625166524412,1.22791896541747e-05,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3pmiR-6985-5p,miR-883b-5p","miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-369-3p,miR-374c-5p","miR-200b-3p,miR-200c-3p,miR-429-3p"
"peak6874","chr13",100408363,100408398,36,"-",2040,"peak6874","Naip1",NA,NA,NA,"Naip1",NA,FALSE,NA,"utr3",3.91391512870104,5.85724098831906,0.000121922784128029,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5p",NA,NA
"peak6875","chr13",100408433,100408483,51,"-",7620,"peak6875","Naip1",NA,NA,NA,"Naip1",NA,FALSE,NA,"utr3",3.48130561005954,2.46151798629732,0.000330137144025766,NA,NA,NA
"peak6887","chr13",100433208,100433261,54,"-",1641,"peak6887","Naip1",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.0580720812759,3.12549634397018,0.00874838563358837,"miR-21a-3p,miR-6981-3p",NA,NA
"peak6894","chr13",100497658,100497732,75,"-",3698,"peak6894","Ocln",NA,NA,NA,"Ocln","Ocln",FALSE,NA,"utr3",2.46363805830809,3.53596872123585,0.00343844388967852,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-6345,miR-6357miR-196a-5p,miR-196b-5p,miR-3962miR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p","miR-196a-5p,miR-196b-5p,miR-3962",""
