"","seqnames","start","end","width","strand","count","name","exon","intron","utr5","utr5.","utr3","utr3.","intergenic","mirna","annot","score","input.log2FC","input.padj","targeting_mirna_6mer","targeting_mirna_7mer","targeting_mirna_8mer"
"peak9643","chr17",5291067,5291120,54,"+",1998,"peak9643","Arid1b",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.56839034967591,3.52239213053795,0.00270152910213746,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-6345,miR-6357miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5p","miR-29a-3p,miR-29b-3p,miR-29c-3pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5p","miR-29a-3p,miR-29b-3p,miR-29c-3p"
"peak9911","chr17",33926621,33926706,86,"+",3335,"peak9911","Tapbp","Tapbp",NA,NA,NA,NA,FALSE,NA,"exon",5.08112773424621,3.7660046319751,8.29606728550452e-06,NA,NA,NA
"peak10261","chr17",12682994,12683090,97,"-",6235,"peak10261","Igf2r",NA,NA,NA,"Igf2r",NA,FALSE,NA,"utr3",4.40965242907148,3.67876657588832,3.89356626976526e-05,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-7224-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
"peak10262","chr17",12683169,12683223,55,"-",1503,"peak10262","Igf2r",NA,NA,NA,"Igf2r",NA,FALSE,NA,"utr3",2.37732669660894,3.85295589182748,0.00419443340398823,NA,NA,NA
"peak10266","chr17",12714916,12714969,54,"-",3850,"peak10266","Igf2r",NA,NA,NA,NA,NA,FALSE,NA,"exon",5.62984406538846,6.75433257689698,2.34507066815936e-06,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-196a-5p,miR-196b-5p,miR-3962","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5pmiR-196a-5p,miR-196b-5p,miR-3962","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5pmiR-3962"
"peak10288","chr17",17529416,17529475,60,"-",3538,"peak10288","Lnpep",NA,NA,NA,"Lnpep",NA,FALSE,NA,"utr3",4.21391225289388,6.03818116911869,6.11065475266912e-05,"miR-194-5pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-194-5p,miR-379-3p,miR-411-3pmiR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761miR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p","miR-194-5pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-194-5p","miR-194-5p"
"peak10547","chr17",35834218,35834281,64,"-",3741,"peak10547","Tubb5",NA,NA,NA,"Tubb5",NA,FALSE,NA,"utr3",3.87775367773834,5.50142474997571,0.00013250928855898,"miR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3pmiR-24-3p,miR-3079-3p,miR-3106-5p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413,miR-7080-3pmiR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413","miR-369-3p,miR-374c-5p",NA
"peak10639","chr17",66087423,66087480,58,"-",4201,"peak10639","Ndufv2",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.93458107264613,2.83315073813136,0.00116256950614547,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721",NA,NA
"peak10710","chr17",87255183,87255253,71,"-",2622,"peak10710","Mcfd2",NA,NA,NA,"Mcfd2","Mcfd2",FALSE,NA,"utr3",1.90524803594206,2.56688424826549,0.0124380404270989,"miR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413",NA,NA
"peak10711","chr17",87255370,87255464,95,"-",4928,"peak10711","Mcfd2",NA,NA,NA,"Mcfd2","Mcfd2",FALSE,NA,"utr3",2.21041337330505,1.90824232489758,0.00616008389182368,"",NA,NA
"peak10712","chr17",87255489,87255544,56,"-",1645,"peak10712","Mcfd2",NA,NA,NA,"Mcfd2","Mcfd2",FALSE,NA,"utr3",1.61539427255153,2.17693214603708,0.0242440810625673,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-6985-5p,miR-883b-5p","miR-200b-3p,miR-200c-3p,miR-429-3p",""
"peak10716","chr17",87255866,87255923,58,"-",5076,"peak10716","Mcfd2",NA,NA,NA,"Mcfd2","Mcfd2",FALSE,NA,"utr3",3.8937338138725,4.3089087329206,0.000127722139865375,NA,NA,NA
"peak10894","chr18",36798234,36798291,58,"+",1427,"peak10894","Zmat2",NA,NA,NA,"Zmat2",NA,FALSE,NA,"utr3",1.52682693579846,2.55619705680557,0.0297285046192284,"let-7d-5p,miR-1902,miR-202-3p,miR-329-5p,miR-377-5p",NA,NA
"peak11105","chr18",6504876,6504925,50,"-",3124,"peak11105",NA,"Epc1",NA,NA,NA,NA,FALSE,NA,"intron",4.76611343674381,6.30084273157924,1.71350968416869e-05,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3pmiR-6985-5p,miR-883b-5pmiR-21a-3p,miR-6981-3pmiR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p","miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3p"
"peak11325","chr18",60687781,60687830,50,"-",2547,"peak11325","Ndst1",NA,NA,NA,"Ndst1",NA,FALSE,NA,"utr3",2.57060224895077,2.81692530241811,0.00268780496007148,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-6345,miR-6357miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5p","miR-29a-3p,miR-29b-3p,miR-29c-3pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5pmiR-767","miR-29a-3p,miR-29b-3p,miR-29c-3p"
"peak11527","chr19",5369952,5370007,56,"+",2051,"peak11527","Eif1ad",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.6550284722069,4.07249407684099,0.00221294962458242,"let-7d-5p,miR-1902,miR-202-3p,miR-329-5p,miR-377-5p",NA,NA
"peak11708","chr19",9984180,9984215,36,"+",2837,"peak11708","Fth1","Fth1",NA,NA,NA,NA,FALSE,NA,"exon",4.25615877170025,3.97966327557407,5.54422986981497e-05,NA,NA,NA
"peak11710","chr19",9984559,9984610,52,"+",7653,"peak11710","Fth1","Fth1",NA,NA,NA,NA,FALSE,NA,"exon",1.7164827608388,1.38109944088624,0.0192095521185577,NA,NA,NA
"peak11711","chr19",9984780,9984834,55,"+",26720,"peak11711","Fth1","Fth1",NA,NA,NA,NA,FALSE,NA,"exon",13.5211607685723,5.85106174322343,3.01189086603843e-14,"miR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3p","miR-369-3p,miR-374c-5p",NA
"peak11712","chr19",9984856,9984892,37,"+",11874,"peak11712","Fth1",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.32989692261867,1.13049280010049,0.00467846168798519,"",NA,NA
"peak12079","chr19",56436248,56436311,64,"+",4397,"peak12079","Casp7",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.48834021946843,2.18606656196702,0.0032483272883374,"miR-24-3p,miR-3079-3p,miR-3106-5p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413,miR-7080-3pmiR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761miR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413",NA,NA
"peak12336","chr19",6959004,6959055,52,"-",2642,"peak12336","Plcb3","Plcb3",NA,NA,NA,NA,FALSE,NA,"exon",4.56410195325383,6.20837960724392,2.72833721397543e-05,NA,NA,NA
"peak12408","chr19",16653873,16653919,47,"-",2409,"peak12408","Vps13a",NA,NA,NA,"Vps13a","Vps13a",FALSE,NA,"utr3",4.98190573726083,6.45969481575394,1.04254368683729e-05,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-6345,miR-6357miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5p","miR-29a-3p,miR-29b-3p,miR-29c-3pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5pmiR-767","miR-29a-3p,miR-29b-3p,miR-29c-3p"
"peak12409","chr19",16715040,16715085,46,"-",3470,"peak12409","Vps13a","Vps13a",NA,NA,NA,NA,FALSE,NA,"exon",6.09444040337335,7.0158353318059,8.04562148067112e-07,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-802-5p","miR-194-5pmiR-802-5p",""
"peak12410","chr19",16733700,16733752,53,"-",4000,"peak12410",NA,"Vps13a",NA,NA,NA,NA,FALSE,NA,"intron",4.26538762596363,6.20423958441871,5.42765674203055e-05,"miR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3p","miR-369-3p,miR-374c-5p",NA
"peak12439","chr19",21393300,21393361,62,"-",2254,"peak12439","Gda",NA,NA,NA,"Gda","Gda",FALSE,NA,"utr3",2.49729867561789,4.6688942157416,0.00318200841905814,NA,NA,NA
"peak12441","chr19",21394304,21394354,51,"-",4192,"peak12441","Gda",NA,NA,NA,"Gda",NA,FALSE,NA,"utr3",4.43890787330813,5.85261724400654,3.63992241447572e-05,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419","miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419",NA
"peak12467","chr19",29021201,29021251,51,"-",2534,"peak12467","Ak3",NA,NA,NA,"Ak3",NA,FALSE,NA,"utr3",3.93089861110925,5.89191975255615,0.000117246905417823,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-6345,miR-6357miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5p","miR-29a-3p,miR-29b-3p,miR-29c-3pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5p","miR-29a-3p,miR-29b-3p,miR-29c-3p"
"peak12760","chr2",24408779,24408830,52,"+",9610,"peak12760","Psd4",NA,NA,NA,"Psd4","Psd4",FALSE,NA,"utr3",8.31987067196648,7.92258216134039,4.78772644228608e-09,NA,NA,NA
"peak13260","chr2",122151047,122151098,52,"+",9348,"peak13260","B2m",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.7352119368769,1.85495258747257,0.000183987391892546,NA,NA,NA
"peak13264","chr2",122153008,122153067,60,"+",3918,"peak13264","B2m",NA,NA,NA,"B2m","B2m",FALSE,NA,"utr3",2.36921961126433,2.17697264345009,0.00427346733533621,"miR-194-5pmiR-802-5p","",NA
"peak13309","chr2",126759033,126759149,117,"+",2928,"peak13309","Usp8",NA,NA,NA,"Usp8",NA,FALSE,NA,"utr3",4.1058620001493,5.94736037186414,7.83678622103713e-05,"miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761miR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721",NA,NA
"peak13904","chr2",60303613,60303660,48,"-",1346,"peak13904","Ly75",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.46229442932893,5.58705622825896,0.000344909828925162,"miR-194-5pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5p","miR-194-5p",""
"peak14112","chr2",120531914,120531978,65,"-",2790,"peak14112","Zfp106",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.08773685504735,3.77897428215771,0.00081707729968665,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-26a-5p,miR-26b-5p,miR-6371",NA,NA
"peak14258","chr2",143947658,143947708,51,"-",1814,"peak14258","Rrbp1",NA,NA,NA,"Rrbp1",NA,FALSE,NA,"utr3",1.48926205977593,1.74856947722997,0.032414396501641,"miR-381-5p",NA,NA
"peak14367","chr2",161078537,161078584,48,"-",1262,"peak14367",NA,"Chd6",NA,NA,NA,NA,FALSE,NA,"intron",3.40897952639418,5.5457044996934,0.000389960369840601,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-1193-5p,miR-1839-5p,miR-376a-5p,miR-379-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419miR-376a-5p,miR-5123,miR-7241-3pmiR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5pmiR-1839-5pmiR-376a-5pmiR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
"peak14382","chr2",163730021,163730072,52,"-",1119,"peak14382","Ada",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.57171890656635,4.64735754837004,0.00268090295518035,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-7237-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
"peak14450","chr2",170108829,170108894,66,"-",16314,"peak14450","Zfp217",NA,NA,NA,"Zfp217",NA,FALSE,NA,"utr3",9.36707578739482,8.34216316418722,4.29461476223525e-10,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3pmiR-6985-5p,miR-883b-5p","miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3p"
"peak14461","chr2",170110557,170110614,58,"-",3292,"peak14461","Zfp217",NA,NA,NA,"Zfp217","Zfp217",FALSE,NA,"utr3",4.47454370253455,6.25464790029102,3.35317560147533e-05,"miR-147-3p,miR-210-3p","",""
"peak14464","chr2",170119534,170119584,51,"-",3518,"peak14464","Zfp217",NA,NA,NA,NA,NA,FALSE,NA,"exon",4.06565521310431,5.04394492109261,8.59695764122736e-05,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-7224-5pmiR-6932-5p,miR-6973b-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5p",""
"peak14467","chr2",173209160,173209213,54,"-",10988,"peak14467","Zbp1",NA,NA,NA,NA,NA,FALSE,NA,"exon",8.4086077037119,7.98353006507926,3.90294378684630e-09,"miR-24-3p,miR-3079-3p,miR-3106-5p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413,miR-7080-3pmiR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413",NA,NA
"peak14512","chr3",3645734,3645783,50,"+",3277,"peak14512",NA,"Hnf4g",NA,NA,NA,NA,FALSE,NA,"intron",4.77124630027732,6.40022406849686,1.69337716757206e-05,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3p",NA
"peak14514","chr3",3657385,3657446,62,"+",2529,"peak14514","Hnf4g",NA,NA,NA,"Hnf4g",NA,FALSE,NA,"utr3",2.66208029750294,4.66371474841492,0.00217730716882121,"miR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721",NA,NA
"peak15137","chr3",9687908,9687958,51,"-",2999,"peak15137","Pag1",NA,NA,NA,"Pag1",NA,FALSE,NA,"utr3",4.48168492663059,6.19636947651363,3.29848925262626e-05,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-7224-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p"
"peak15405","chr3",101581735,101581790,56,"-",4321,"peak15405","Atp1a1",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.06423408533927,1.61048790301926,0.00862513526445433,NA,NA,NA
"peak15449","chr3",104795164,104795247,84,"-",1255,"peak15449","Mov10","Mov10",NA,NA,"Mov10","Mov10",FALSE,NA,"utr3",1.75417782370889,2.26677262307989,0.0176125474556157,NA,NA,NA
"peak15822","chr4",45804093,45804141,49,"+",2235,"peak15822","Aldh1b1",NA,NA,NA,"Aldh1b1",NA,FALSE,NA,"utr3",2.54334787792429,4.65150909972178,0.00286188462892747,"miR-194-5pmiR-194-5p,miR-379-3p,miR-411-3p","miR-194-5p",NA
"peak15940","chr4",100874594,100874644,51,"+",2455,"peak15940",NA,"Cachd1",NA,NA,NA,NA,FALSE,NA,"intron",4.27782522556487,6.07048887265241,5.27442078821154e-05,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-194-5p,miR-379-3p,miR-411-3p","miR-194-5pmiR-194-5p","miR-194-5p"
"peak16427","chr4",19522708,19522766,59,"-",8385,"peak16427","Cpne3",NA,NA,NA,"Cpne3",NA,FALSE,NA,"utr3",5.01948352078863,6.21428379059031,9.56128974441257e-06,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-6345,miR-6357miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761",NA,NA
"peak16428","chr4",19522818,19522878,61,"-",9618,"peak16428","Cpne3",NA,NA,NA,"Cpne3",NA,FALSE,NA,"utr3",4.84213017844996,4.71696931277674,1.43836736738868e-05,NA,NA,NA
"peak16448","chr4",40805626,40805681,56,"-",1812,"peak16448","B4galt1",NA,NA,NA,"B4galt1",NA,FALSE,NA,"utr3",2.61352867251716,3.65535276124878,0.0024348450439585,NA,NA,NA
"peak16450","chr4",40805843,40805905,63,"-",1617,"peak16450","B4galt1",NA,NA,NA,"B4galt1",NA,FALSE,NA,"utr3",1.54815092429191,2.51156851558984,0.0283040821265866,"let-7d-5p,miR-1902,miR-202-3p,miR-329-5p,miR-377-5p",NA,NA
"peak16453","chr4",40806213,40806269,57,"-",2501,"peak16453","B4galt1",NA,NA,NA,"B4galt1",NA,FALSE,NA,"utr3",1.84531439097542,2.32748466073312,0.0142785993938042,"miR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p",NA,NA
"peak16459","chr4",40807092,40807145,54,"-",1663,"peak16459","B4galt1",NA,NA,NA,"B4galt1",NA,FALSE,NA,"utr3",2.35131729772568,3.37015081505174,0.00445330768621321,"let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5p",NA,NA
"peak16501","chr4",43531682,43531756,75,"-",2928,"peak16501","Tln1",NA,NA,NA,"Tln1",NA,FALSE,NA,"utr3",3.30096373301054,4.52091233001127,0.00050007629351913,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761","miR-200b-3p,miR-200c-3p,miR-429-3plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5pmiR-369-3p,miR-374c-5p",""
